date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:52	2476/2476	---M-Z	200	added ('OK')	text/css	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/styles/searchbox.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/styles/searchbox.css	(from http://medes.modulemedia.co.uk/)
10:06:52	0/0	---M--	200	added ('OK')	text/css	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/sidr/stylesheets/custom.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/sidr/stylesheets/custom.17.delayed	(from http://medes.modulemedia.co.uk/)
10:06:53	3329/3329	---M-Z	200	added ('OK')	text/css	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/colorbox/example5/colorbox.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/colorbox/example5/colorbox.css	(from http://medes.modulemedia.co.uk/)
10:06:53	1928/1928	---M-Z	200	added ('OK')	text/css	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/styles/slider.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/styles/slider.css	(from http://medes.modulemedia.co.uk/)
10:06:53	11115/11115	---M-Z	200	added ('OK')	text/css	etag:%22028fa77644d31:0%22	http://medes.modulemedia.co.uk/scripts/chosen.min.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/chosen.min.css	(from http://medes.modulemedia.co.uk/)
10:06:54	4735/4735	---M-Z	200	added ('OK')	text/css	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/sidr/stylesheets/jquery.sidr.dark.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/sidr/stylesheets/jquery.sidr.dark.css	(from http://medes.modulemedia.co.uk/)
10:06:54	4107/4107	---M-Z	200	added ('OK')	text/css	etag:%22028fa77644d31:0%22	http://medes.modulemedia.co.uk/scripts/bxslider/jquery.bxslider.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/bxslider/jquery.bxslider.css	(from http://medes.modulemedia.co.uk/)
10:06:54	7441/7441	---M-Z	200	added ('OK')	text/css	etag:%22038881eb46d31:0%22	http://medes.modulemedia.co.uk/styles/tablet.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/styles/tablet.css	(from http://medes.modulemedia.co.uk/)
10:06:54	6826/6826	---M-Z	200	added ('OK')	text/css	etag:%22803aeba7b36d31:0%22	http://medes.modulemedia.co.uk/styles/mobile.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/styles/mobile.css	(from http://medes.modulemedia.co.uk/)
10:06:55	12273/12273	---M-Z	200	added ('OK')	text/css	etag:%220ab1fcb634d31:0%22	http://medes.modulemedia.co.uk/scripts/ssk/css/social-share-kit.css	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/ssk/css/social-share-kit.css	(from http://medes.modulemedia.co.uk/)
10:06:57	21451/21451	---MCZ	200	added ('OK')	text/css	date:Wed,%2029%20Mar%202017%2014:48:16%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jquery-confirm/3.2.0/jquery-confirm.min.css	C:/Users/micha/Desktop/Module%20Sites/Medes/cdnjs.cloudflare.com/ajax/libs/jquery-confirm/3.2.0/jquery-confirm.min.css	(from http://medes.modulemedia.co.uk/)
10:06:57	17250/17250	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery.chocolat.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery.chocolat.min.js	(from http://medes.modulemedia.co.uk/)
10:06:58	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery-migrate-1.4.1.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery-migrate-1.4.1.min.js	(from http://medes.modulemedia.co.uk/)
10:06:59	14309/14309	---M-Z	200	added ('OK')	application/javascript	etag:%2205abd2542cd21:0%22	http://medes.modulemedia.co.uk/scripts/ssk/js/social-share-kit.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/ssk/js/social-share-kit.js	(from http://medes.modulemedia.co.uk/)
10:07:01	33057/33057	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/sortable-master/Sortable.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/sortable-master/Sortable.js	(from http://medes.modulemedia.co.uk/)
10:07:04	144591/144591	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery-2.1.4.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery-2.1.4.min.js	(from http://medes.modulemedia.co.uk/)
10:07:04	49513/49513	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery-ui-timepicker-addon.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery-ui-timepicker-addon.js	(from http://medes.modulemedia.co.uk/)
10:07:04	3964/3964	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery.scrollTo-1.4.2-min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery.scrollTo-1.4.2-min.js	(from http://medes.modulemedia.co.uk/)
10:07:04	1560/1560	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery.localscroll-1.2.7-min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery.localscroll-1.2.7-min.js	(from http://medes.modulemedia.co.uk/)
10:07:05	6082/6082	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/zebra/zebra_tooltips.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/zebra/zebra_tooltips.js	(from http://medes.modulemedia.co.uk/)
10:07:05	1650/1650	---M-Z	200	added ('OK')	application/javascript	etag:%2280916177644d31:0%22	http://medes.modulemedia.co.uk/jquery.formdefaults.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/jquery.formdefaults.js	(from http://medes.modulemedia.co.uk/)
10:07:07	28001/28001	---M-Z	200	added ('OK')	application/javascript	etag:%22028fa77644d31:0%22	http://medes.modulemedia.co.uk/scripts/chosen.jquery.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/chosen.jquery.min.js	(from http://medes.modulemedia.co.uk/)
10:07:08	35540/35540	---M-Z	200	added ('OK')	application/javascript	etag:%2280916177644d31:0%22	http://medes.modulemedia.co.uk/JScript.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/JScript.js	(from http://medes.modulemedia.co.uk/)
10:07:09	2448/2448	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/ecommerce.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/ecommerce.js	(from http://medes.modulemedia.co.uk/)
10:07:10	11087/11087	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/easySlider1.8.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/easySlider1.8.js	(from http://medes.modulemedia.co.uk/)
10:07:11	240427/240427	---MCZ	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery-ui-1.11.4.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery-ui-1.11.4.min.js	(from http://medes.modulemedia.co.uk/)
10:07:11	19359/19359	---M-Z	200	added ('OK')	application/javascript	etag:%22028fa77644d31:0%22	http://medes.modulemedia.co.uk/scripts/bxslider/jquery.bxslider.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/bxslider/jquery.bxslider.min.js	(from http://medes.modulemedia.co.uk/)
10:07:11	9376/9376	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/jquery.easytabs.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/jquery.easytabs.min.js	(from http://medes.modulemedia.co.uk/)
10:07:12	2170/2170	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/tweetie.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/tweetie.min.js	(from http://medes.modulemedia.co.uk/)
10:07:12	3673/3673	---M-Z	200	added ('OK')	application/javascript	etag:%2280be9278644d31:0%22	http://medes.modulemedia.co.uk/scripts/sidr/jquery.sidr.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/sidr/jquery.sidr.min.js	(from http://medes.modulemedia.co.uk/)
10:07:12	4890/4890	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:10%20GMT	http://medes.modulemedia.co.uk/favicon.ico	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/favicon.36.delayed	(from http://medes.modulemedia.co.uk/)
10:07:13	23063/23063	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2012%20Jul%202017%2021:10:04%20GMT	http://medes.modulemedia.co.uk/WebResource.axd?d=ZvZ6aZ6zvDyzWSHifjPjwPXT9dYMgFiNNRfiKFDZX3qDXCvUone8NXkYeIsB_EqfH8sK5lXqmsVf2zKG9EAwl6GVNYpgNJSLph6L7JHsRt01&t=636354942046607314	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/WebResource937d.js	(from http://medes.modulemedia.co.uk/)
10:07:13	319867/319867	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Mar%202018%2010:05:44%20GMT	http://medes.modulemedia.co.uk/ScriptResource.axd?d=Ir5AlQmo3vy_ensobWbEDpMlBLzrIMh4uW4QeksL7riuP6WlISFdIuoCbRgJeiK6Bik2KdETMlIjV3xchIba4VpL1SIwnAxbjbnOE8qFWi6umSTNsr1hVMW486-gOy5dHuZTxP706WHWI0YxSZ8SpPfPE2s-r0HF69DImwTM1ssO5-VHBJX4EOdWR88MhqHW0&t=3d6efc1f	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/ScriptResource18de.js	(from http://medes.modulemedia.co.uk/)
10:07:14	101390/101390	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2008%20Mar%202018%2010:05:44%20GMT	http://medes.modulemedia.co.uk/ScriptResource.axd?d=KOS840voNzZ8vK9BnPMQDqVwvrwnxBH2sRTFeE6DNtIPFQA_9CCNe7kpRmcBHFkup21olK1NSlqmK9bEYhzmXHiaLjIipWCrL0Qi2gdWF717kzygJS0zPMB5lx88NrgkGiYmjuli-5s6wnhp7CgB88cbAxfXC932AYngbetewlwutDhZXeA2VqrN7PBIke3W0&t=3d6efc1f	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/ScriptResource44b0.js	(from http://medes.modulemedia.co.uk/)
10:07:16	5035/5035	---M--	200	added ('OK')	image/png	etag:%220c1e6778fead21:0%22	http://medes.modulemedia.co.uk/assets/images/structure/logo_white.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/assets/images/structure/logo_white.png	(from http://medes.modulemedia.co.uk/)
10:07:16	21363/21363	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2029%20Mar%202017%2014:48:16%20GMT	https://cdnjs.cloudflare.com/ajax/libs/jquery-confirm/3.2.0/jquery-confirm.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/cdnjs.cloudflare.com/ajax/libs/jquery-confirm/3.2.0/jquery-confirm.min.js	(from http://medes.modulemedia.co.uk/)
10:07:16	539/539	---M--	200	added ('OK')	image/png	etag:%2280643076644d31:0%22	http://medes.modulemedia.co.uk/Images/Arrow_Scroll_Down.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/Images/Arrow_Scroll_Down.png	(from http://medes.modulemedia.co.uk/)
10:07:17	34707/34707	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:14%20GMT	http://medes.modulemedia.co.uk/about-us/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/about-us/index.html	(from http://medes.modulemedia.co.uk/)
10:07:17	201572/201572	---MCZ	200	added ('OK')	application/javascript	etag:%22028fa77644d31:0%22	http://medes.modulemedia.co.uk/scripts/chart.bundle.min.js	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/scripts/chart.bundle.min.js	(from http://medes.modulemedia.co.uk/)
10:07:17	4910/4910	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:15%20GMT	http://medes.modulemedia.co.uk/www.modulemedia.co.uk	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/www.modulemedia.co.3d.delayed	(from http://medes.modulemedia.co.uk/)
10:07:18	40365/40365	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:15%20GMT	http://medes.modulemedia.co.uk/contact/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/contact/index.html	(from http://medes.modulemedia.co.uk/)
10:07:19	4904/4904	---M--	200	added ('OK')	image/png	etag:%22801f108d90ead21:0%22	http://medes.modulemedia.co.uk/assets/images/1_Home/Medes_Logo_White.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/assets/images/1_Home/Medes_Logo_White.png	(from http://medes.modulemedia.co.uk/)
10:07:20	34260/34260	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:17%20GMT	http://medes.modulemedia.co.uk/investment-strategy/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investment-strategy/index.html	(from http://medes.modulemedia.co.uk/)
10:07:21	35202/35202	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:17%20GMT	http://medes.modulemedia.co.uk/about-us/investing-in-iran/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/about-us/investing-in-iran/index.html	(from http://medes.modulemedia.co.uk/)
10:07:21	35045/35045	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:19%20GMT	http://medes.modulemedia.co.uk/investor-centre/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investor-centre/index.html	(from http://medes.modulemedia.co.uk/)
10:07:22	37038/37038	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:20%20GMT	http://medes.modulemedia.co.uk/about-us/board/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/about-us/board/index.html	(from http://medes.modulemedia.co.uk/)
10:07:23	4902/4902	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:20%20GMT	http://medes.modulemedia.co.uk/images/loader.gif	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/images/loader.3f.delayed	(from http://medes.modulemedia.co.uk/scripts/chocolat.css)
10:07:23	38159/38159	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:20%20GMT	http://medes.modulemedia.co.uk/about-us/investment-team/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/about-us/investment-team/index.html	(from http://medes.modulemedia.co.uk/)
10:07:23	4898/4898	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:21%20GMT	http://medes.modulemedia.co.uk/images/left.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/images/left.40.delayed	(from http://medes.modulemedia.co.uk/scripts/chocolat.css)
10:07:24	37791/37791	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:20%20GMT	http://medes.modulemedia.co.uk/investment-strategy/investment-principles/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investment-strategy/investment-principles/index.html	(from http://medes.modulemedia.co.uk/)
10:07:24	4900/4900	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:21%20GMT	http://medes.modulemedia.co.uk/images/right.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/images/right.41.delayed	(from http://medes.modulemedia.co.uk/scripts/chocolat.css)
10:07:25	38318/38318	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:21%20GMT	http://medes.modulemedia.co.uk/investment-strategy/investment-process-sanctions/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investment-strategy/investment-process-sanctions/index.html	(from http://medes.modulemedia.co.uk/)
10:07:25	37663/37663	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:23%20GMT	http://medes.modulemedia.co.uk/investment-strategy/credit-and-special-situations/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investment-strategy/credit-and-special-situations/index.html	(from http://medes.modulemedia.co.uk/)
10:07:25	4900/4900	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:23%20GMT	http://medes.modulemedia.co.uk/images/close.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/images/close.42.delayed	(from http://medes.modulemedia.co.uk/scripts/chocolat.css)
10:07:26	34929/34929	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:23%20GMT	http://medes.modulemedia.co.uk/investment-strategy/dividend-policy/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investment-strategy/dividend-policy/index.html	(from http://medes.modulemedia.co.uk/)
10:07:26	34645/34645	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:24%20GMT	http://medes.modulemedia.co.uk/investor-centre/company-notifications/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investor-centre/company-notifications/index.html	(from http://medes.modulemedia.co.uk/)
10:07:27	4910/4910	---M--	404	error ('Page%20Not%20Found')	text/html	date:Thu,%2008%20Mar%202018%2010:07:24%20GMT	http://medes.modulemedia.co.uk/images/fullscreen.png	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/images/fullscreen.43.delayed	(from http://medes.modulemedia.co.uk/scripts/chocolat.css)
10:07:28	34892/34892	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:24%20GMT	http://medes.modulemedia.co.uk/investor-centre/audited-financials/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investor-centre/audited-financials/index.html	(from http://medes.modulemedia.co.uk/)
10:07:29	34435/34435	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Mar%202018%2010:07:26%20GMT	http://medes.modulemedia.co.uk/investor-centre/events-listing/	C:/Users/micha/Desktop/Module%20Sites/Medes/medes.modulemedia.co.uk/investor-centre/events-listing/index.html	(from http://medes.modulemedia.co.uk/)
